"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.642817450E1,2.358317852E0,-4.047909677E-1,-4.931074083E-1
1.643817650E1,2.139129877E0,-5.282761902E-2,-5.905535221E-1
1.644817750E1,1.838146925E0,2.766261399E-1,-6.080605388E-1
1.645817850E1,1.524586916E0,6.502290368E-1,-6.187270284E-1
1.646817950E1,1.206552982E0,9.631668329E-1,-6.593191624E-1
1.647818150E1,8.231661320E-1,1.123986363E0,-7.243924737E-1
1.648818250E1,5.506219268E-1,1.172299623E0,-7.677599192E-1
1.649818350E1,3.114410341E-1,1.019579768E0,-7.418444753E-1
1.650818550E1,8.951301873E-2,8.807850480E-1,-7.363196611E-1
1.651818650E1,1.360150129E-1,6.834666729E-1,-7.656559944E-1
1.652818750E1,2.368269116E-1,3.117918670E-1,-7.377976775E-1
1.653818850E1,2.736405730E-1,-1.366812587E-1,-5.939939022E-1
1.654819050E1,2.347103804E-1,-4.924175739E-1,-3.919351399E-1
1.655819150E1,1.266374439E-1,-7.311486006E-1,-2.231833935E-1
1.656819250E1,-1.864924468E-2,-8.708166480E-1,-1.128567159E-1
1.657819350E1,-1.783289313E-1,-9.334592819E-1,-5.866005644E-2
1.658819550E1,-3.581131101E-1,-8.846865296E-1,-3.732391819E-2
1.659819650E1,-5.040156841E-1,-7.376491427E-1,-4.339113086E-2
1.660819750E1,-5.835480094E-1,-5.035321116E-1,-9.412159026E-2
1.661819950E1,-5.765662193E-1,-2.234890312E-1,-1.846102029E-1
1.662820050E1,-5.126445293E-1,4.536382854E-2,-3.080600202E-1
1.663820150E1,-4.647209644E-1,2.857351303E-1,-4.452937841E-1
1.664820250E1,-4.447952509E-1,5.174750686E-1,-5.557510257E-1
1.665820450E1,-4.550947547E-1,6.900508404E-1,-5.971599817E-1
1.666820550E1,-4.987962842E-1,8.232644200E-1,-5.995841622E-1
1.667820650E1,-5.611246228E-1,9.598457217E-1,-5.896473527E-1
1.668820850E1,-5.936440229E-1,9.415351748E-1,-5.680431128E-1
1.669820950E1,-5.904240012E-1,7.775206566E-1,-5.493873954E-1
1.670821050E1,-5.841601491E-1,5.867092013E-1,-5.587693453E-1
1.671821150E1,-6.019396782E-1,3.510806859E-1,-5.832262039E-1
1.672821350E1,-6.403955817E-1,1.589852124E-1,-6.178276539E-1
1.673821450E1,-7.084875107E-1,-2.499127388E-2,-6.470707655E-1
1.674821550E1,-7.754042745E-1,-7.702701539E-2,-6.787813306E-1
1.675821650E1,-8.571241498E-1,-9.847025573E-2,-7.134261131E-1
1.676821850E1,-8.865086436E-1,-2.284716517E-1,-7.642309070E-1
1.677821950E1,-9.334718585E-1,-3.403422832E-1,-8.220516443E-1
1.678822050E1,-9.568848014E-1,-5.282623172E-1,-8.566996455E-1
1.679822250E1,-9.862725139E-1,-7.297807932E-1,-8.468810916E-1
1.680822350E1,-1.054851174E0,-9.491660595E-1,-7.910404205E-1
1.681822450E1,-1.130302072E0,-1.190753341E0,-7.548605800E-1
1.682822550E1,-1.171981215E0,-1.428115726E0,-7.722802758E-1
1.683822750E1,-1.204051256E0,-1.691844583E0,-8.388225436E-1
1.684822850E1,-1.205714464E0,-1.888958335E0,-9.336216450E-1
1.685822950E1,-1.205459595E0,-1.995335579E0,-1.028406978E0
1.686823050E1,-1.231715679E0,-2.013458014E0,-1.090374351E0
1.687823250E1,-1.289448023E0,-1.960564375E0,-1.120456338E0
1.688823350E1,-1.362896085E0,-1.777588606E0,-1.137743711E0
1.689823450E1,-1.388279200E0,-1.521274209E0,-1.178627968E0
1.690823650E1,-1.338075161E0,-1.203873396E0,-1.277389765E0
1.691823750E1,-1.232620597E0,-9.292505383E-1,-1.411335349E0
1.692823850E1,-1.104104400E0,-7.648631930E-1,-1.566897392E0
1.693823950E1,-1.007387996E0,-6.985003948E-1,-1.715938330E0
1.694824150E1,-9.873437285E-1,-6.791121960E-1,-1.825986505E0
1.695824250E1,-1.029685736E0,-6.912751198E-1,-1.883556247E0
1.696824350E1,-1.107101917E0,-7.273183465E-1,-1.914377093E0
1.697824550E1,-1.168557048E0,-7.855254412E-1,-1.955598593E0
1.698824650E1,-1.165928125E0,-8.489961028E-1,-2.028783083E0
1.699824750E1,-1.085297942E0,-9.197496772E-1,-2.111583710E0
1.700824850E1,-9.615966082E-1,-9.910272956E-1,-2.203364611E0
1.701825050E1,-8.564209342E-1,-1.055254221E0,-2.301135540E0
1.702825150E1,-8.062003851E-1,-1.102149606E0,-2.364759207E0
1.703825250E1,-7.961914539E-1,-1.130366087E0,-2.374881744E0
1.704825450E1,-8.049312830E-1,-1.144777775E0,-2.357688904E0
1.705825550E1,-7.653799057E-1,-1.147664189E0,-2.347003698E0
1.706825650E1,-6.765819192E-1,-1.138207316E0,-2.376040697E0
1.707825750E1,-6.170794368E-1,-1.121055245E0,-2.427626133E0
1.708825950E1,-6.095919609E-1,-1.114346385E0,-2.469869375E0
1.709826050E1,-6.379178762E-1,-1.069104075E0,-2.498861790E0
1.710826162E1,-6.095923185E-1,-1.068671823E0,-2.490574837E0
1.711826362E1,-4.759489894E-1,-1.074842572E0,-2.439632654E0
1.712826462E1,-3.318739831E-1,-1.061242104E0,-2.353537083E0
1.713826562E1,-2.402119637E-1,-1.000753760E0,-2.269088507E0
1.714826662E1,-2.626552284E-1,-9.785396457E-1,-2.252555370E0
1.715826862E1,-4.548483789E-1,-1.105586767E0,-2.263018608E0
1.716826962E1,-7.424762249E-1,-1.349233389E0,-2.237874985E0
1.717827062E1,-1.023201108E0,-1.483275652E0,-2.151856422E0
1.718827162E1,-1.206654668E0,-1.469505191E0,-2.042870760E0
1.719827362E1,-1.259657383E0,-1.365953445E0,-1.980831146E0
1.720827462E1,-1.206067681E0,-1.313248038E0,-1.969708562E0
1.721827562E1,-1.100284219E0,-1.318618298E0,-1.957898021E0
1.722827762E1,-1.062849164E0,-1.429474711E0,-1.915674567E0
1.723827862E1,-1.103088737E0,-1.467949867E0,-1.860895991E0
1.724827962E1,-1.168437481E0,-1.299330950E0,-1.822146535E0
1.725828062E1,-1.192636251E0,-1.065280914E0,-1.823488832E0
1.726828262E1,-1.159980536E0,-8.686763644E-1,-1.865424395E0
1.727828362E1,-1.069623709E0,-7.845045328E-1,-1.940515995E0
1.728828462E1,-9.991992712E-1,-8.009491563E-1,-2.059741020E0
1.729828662E1,-1.100605845E0,-9.437723756E-1,-2.168198824E0
1.730828762E1,-1.244849682E0,-1.114003897E0,-2.218489170E0
1.731828862E1,-1.336185455E0,-1.205124497E0,-2.154618263E0
1.732828963E1,-1.460545301E0,-1.351469398E0,-2.009243250E0
1.733829162E1,-1.534618139E0,-1.530608296E0,-1.889103174E0
1.734829262E1,-1.555370569E0,-1.734418988E0,-1.823856473E0
1.735829362E1,-1.538582802E0,-1.982776046E0,-1.797326088E0
1.736829562E1,-1.482657075E0,-2.268910646E0,-1.753381610E0
1.737829662E1,-1.402352929E0,-2.495021343E0,-1.674721122E0
1.738829763E1,-1.379235625E0,-2.623907089E0,-1.575493455E0
1.739829862E1,-1.468840837E0,-2.656068802E0,-1.440699577E0
1.740830062E1,-1.657514215E0,-2.676971436E0,-1.262016416E0
1.741830162E1,-1.809231520E0,-2.722588062E0,-1.096402645E0
1.742830262E1,-1.923178792E0,-2.798875570E0,-9.640440941E-1
1.743830462E1,-2.064490080E0,-2.896835327E0,-8.590034246E-1
1.744830562E1,-2.213818789E0,-2.947293997E0,-8.125031590E-1
1.745830662E1,-2.232975245E0,-2.935926437E0,-8.387457132E-1
1.746830762E1,-2.120293617E0,-2.957912207E0,-8.908926845E-1
1.747830962E1,-1.932940483E0,-3.063513994E0,-9.122123122E-1
1.748831062E1,-1.762566686E0,-3.191773891E0,-8.370026350E-1
1.749831162E1,-1.652324319E0,-3.267546177E0,-6.476468444E-1
1.750831362E1,-1.557951093E0,-3.244590998E0,-4.167540967E-1
1.751831462E1,-1.470279336E0,-3.143550634E0,-2.424725890E-1
1.752831562E1,-1.384697318E0,-3.041579485E0,-1.312678307E-1
1.753831662E1,-1.294848323E0,-2.890115499E0,-5.482898280E-2
1.754831862E1,-1.181902051E0,-2.671000481E0,2.000033483E-2
1.755831962E1,-1.061563849E0,-2.409395218E0,1.180241033E-1
1.756832062E1,-9.695976377E-1,-2.146135092E0,2.366646081E-1
1.757832262E1,-9.626625180E-1,-1.763014913E0,3.832244873E-1
1.758832362E1,-9.657195210E-1,-1.426728249E0,5.290405154E-1
1.759832462E1,-9.703840613E-1,-1.168025851E0,6.223568916E-1
1.760832562E1,-9.855414629E-1,-1.007484317E0,6.421401501E-1
1.761832762E1,-9.793885350E-1,-9.399042130E-1,6.210828424E-1
1.762832862E1,-9.371269941E-1,-9.287857413E-1,5.846764445E-1
1.763832962E1,-9.084910750E-1,-9.367107749E-1,5.657610893E-1
1.764833162E1,-9.666198492E-1,-9.595490098E-1,5.786683559E-1
1.765833262E1,-1.023910642E0,-9.629455805E-1,5.984503031E-1
1.766833362E1,-1.015019894E0,-9.530715942E-1,6.180348992E-1
1.767833462E1,-9.812049866E-1,-9.996026158E-1,6.629038453E-1
1.768833662E1,-9.418730140E-1,-1.086742997E0,7.312464118E-1
1.769833762E1,-8.858411908E-1,-1.182559252E0,8.177890182E-1
1.770833862E1,-8.141862154E-1,-1.226250768E0,8.976869583E-1
1.771834062E1,-7.599408627E-1,-1.215046883E0,9.446667433E-1
1.772834162E1,-7.350189090E-1,-1.165703893E0,9.666389227E-1
1.773834262E1,-7.306015491E-1,-1.078745008E0,9.783461690E-1
1.774834362E1,-7.403180599E-1,-9.686371088E-1,9.841463566E-1
1.775834562E1,-7.505871654E-1,-8.792121410E-1,9.802671671E-1
1.776834662E1,-7.522032857E-1,-8.100556731E-1,9.943797588E-1
1.777834762E1,-7.275367975E-1,-7.519774437E-1,1.040788054E0
1.778834962E1,-6.730944514E-1,-6.711232066E-1,1.092250586E0
1.779835062E1,-6.173062921E-1,-5.615296364E-1,1.133982897E0
1.780835162E1,-5.762249231E-1,-4.440502822E-1,1.169995904E0
1.781835262E1,-5.470489264E-1,-3.383323848E-1,1.208848476E0
1.782835462E1,-5.197201371E-1,-2.735703588E-1,1.261976123E0
1.783835562E1,-4.956827164E-1,-2.660322785E-1,1.343762398E0
1.784835662E1,-4.655412734E-1,-3.003327847E-1,1.426850080E0
1.785835862E1,-4.204720557E-1,-3.515645564E-1,1.473743796E0
1.786835962E1,-3.776175976E-1,-4.052263498E-1,1.486519217E0
1.787836062E1,-3.389916420E-1,-4.440834522E-1,1.502501130E0
1.788836162E1,-3.069206774E-1,-4.579402506E-1,1.539640546E0
1.789836362E1,-2.827181220E-1,-4.508879185E-1,1.610643625E0
1.790836462E1,-2.893725038E-1,-4.489463568E-1,1.724311709E0
1.791836562E1,-3.136954010E-1,-4.058753252E-1,1.861676574E0
1.792836762E1,-3.323135674E-1,-3.361000121E-1,2.006756067E0
1.793836862E1,-3.295249641E-1,-2.428001761E-1,2.122107029E0
1.794836962E1,-2.945711911E-1,-7.921560109E-2,2.171420336E0
1.795837062E1,-2.859278917E-1,4.872478545E-2,2.163179636E0
1.796837262E1,-3.001578748E-1,1.533759683E-1,2.108063459E0
1.797837362E1,-3.280177116E-1,2.153309584E-1,2.033613682E0
1.798837462E1,-3.416928053E-1,2.251131982E-1,1.991652250E0
1.799837662E1,-3.261074424E-1,2.024963051E-1,2.015136242E0
1.800837762E1,-3.075197041E-1,1.719727367E-1,2.064981937E0
1.801837862E1,-3.261450529E-1,1.408006996E-1,2.093365669E0
1.802837962E1,-3.837095499E-1,1.244456172E-1,2.053146124E0
1.803838162E1,-4.571938813E-1,8.976993710E-2,1.953326344E0
1.804838262E1,-5.321680307E-1,1.326486003E-2,1.843352079E0
1.805838363E1,-5.758971572E-1,-8.547902107E-2,1.774821520E0
1.806838562E1,-5.853154063E-1,-1.949957162E-1,1.777748585E0
1.807838662E1,-5.801198483E-1,-2.384838015E-1,1.856483340E0
1.808838762E1,-5.794870257E-1,-2.106833160E-1,1.961967230E0
1.809838962E1,-5.767463446E-1,-3.575013205E-2,2.002046824E0
1.810838987E1,-5.996670127E-1,2.841117382E-1,1.898241878E0
1.811839087E1,-6.842517257E-1,6.299530268E-1,1.655775189E0
1.812839187E1,-7.739115953E-1,9.459539056E-1,1.320772290E0
1.813839387E1,-8.192290068E-1,1.177912831E0,1.016050816E0
1.814839487E1,-8.255405426E-1,1.346175075E0,8.401609063E-1
1.815839587E1,-8.195524216E-1,1.420593858E0,7.267733216E-1
1.816839787E1,-8.194639683E-1,1.391984582E0,6.097347736E-1
1.817839887E1,-8.168386221E-1,1.345337391E0,4.827328324E-1
1.818839987E1,-8.037363887E-1,1.408074021E0,3.452543318E-1
1.819840087E1,-8.365875483E-1,1.664200306E0,2.060498446E-1
1.820840287E1,-9.042040110E-1,2.068033934E0,1.031454131E-1
1.821840387E1,-9.564006329E-1,2.365519047E0,9.953123331E-2
1.822840487E1,-9.665829539E-1,2.392583847E0,2.096796036E-1
1.823840687E1,-9.413553476E-1,2.135291815E0,3.562879562E-1
1.824840787E1,-8.574091792E-1,1.732409239E0,4.616746902E-1
1.825840887E1,-6.895951629E-1,1.334320784E0,4.787184000E-1
1.826840987E1,-4.567115307E-1,9.932002425E-1,4.042082131E-1
1.827841187E1,-2.167828232E-1,7.141273618E-1,2.686187029E-1
1.828841287E1,-2.477234602E-2,4.579599798E-1,1.090272367E-1
1.829841387E1,8.158604801E-2,2.030938417E-1,-4.296043143E-2
1.830841587E1,8.008043468E-2,-9.871457703E-3,-1.799748838E-1
1.831841687E1,-2.309761941E-2,-1.214025095E-1,-2.876286209E-1
1.832841787E1,-1.970516145E-1,-1.001138985E-1,-3.767809272E-1
1.833841887E1,-4.033507407E-1,5.475690588E-2,-4.553140998E-1
1.834842087E1,-5.820876956E-1,3.138321042E-1,-5.336754322E-1
1.835842187E1,-7.161133885E-1,6.234171391E-1,-6.004880071E-1
1.836842287E1,-7.924781442E-1,9.184868336E-1,-6.270184517E-1
1.837842487E1,-8.367452621E-1,1.232222915E0,-5.871551633E-1
1.838842587E1,-8.322133422E-1,1.487639308E0,-4.958063662E-1
1.839842687E1,-7.863004208E-1,1.693891048E0,-3.816553056E-1
1.840842887E1,-7.297177315E-1,1.810527921E0,-2.810664475E-1
1.841842987E1,-7.101861238E-1,1.805448413E0,-1.934636235E-1
1.842843087E1,-7.273968458E-1,1.679102182E0,-1.225546375E-1
1.843843187E1,-7.483739853E-1,1.450851679E0,-1.115536541E-1
1.844843387E1,-7.616742253E-1,1.131603122E0,-1.463341415E-1
1.845843487E1,-7.428405881E-1,7.601406574E-1,-2.324091047E-1
1.846843587E1,-7.130489349E-1,2.932672501E-1,-3.604986370E-1
1.847843787E1,-6.884125471E-1,-2.219545394E-1,-5.391461253E-1
1.848843887E1,-7.274596691E-1,-7.280609608E-1,-6.247612834E-1
1.849843987E1,-7.803918719E-1,-1.123491645E0,-6.074296832E-1
1.850844087E1,-8.509463072E-1,-1.359106660E0,-5.809966326E-1
1.851844287E1,-9.084362388E-1,-1.402342796E0,-5.987452865E-1
1.852844387E1,-9.237034917E-1,-1.355709791E0,-5.934395790E-1
1.853844487E1,-8.599714041E-1,-1.278140187E0,-5.527041554E-1
1.854844687E1,-7.170506716E-1,-1.162662745E0,-4.855577946E-1
1.855844787E1,-5.643199682E-1,-1.067391515E0,-4.320333302E-1
1.856844887E1,-4.589760303E-1,-1.011909008E0,-3.880941868E-1
1.857844987E1,-4.222795367E-1,-9.756721258E-1,-3.540715277E-1
1.858845187E1,-4.505320489E-1,-9.070877433E-1,-3.172259331E-1
1.859845287E1,-4.861645997E-1,-7.774000764E-1,-2.776817381E-1
1.860845387E1,-5.035338402E-1,-6.045976281E-1,-2.534457445E-1
1.861845587E1,-5.099845529E-1,-4.155246317E-1,-2.314397991E-1
1.862845687E1,-5.200533867E-1,-2.304538637E-1,-2.187471092E-1
1.863845788E1,-5.396071076E-1,-7.062373310E-2,-2.271459252E-1
1.864845887E1,-5.531190038E-1,7.154711336E-2,-2.428999543E-1
1.865846087E1,-5.594570637E-1,2.034561485E-1,-2.469897717E-1
1.866846187E1,-5.608302951E-1,3.228106797E-1,-2.305943668E-1
1.867846287E1,-5.571724772E-1,4.142806828E-1,-1.986652017E-1
1.868846487E1,-5.579147935E-1,4.538004100E-1,-1.693753451E-1
1.869846588E1,-5.643880963E-1,4.237016439E-1,-1.533045024E-1
1.870846687E1,-5.740141273E-1,3.238210976E-1,-1.599576026E-1
1.871846887E1,-5.846369267E-1,1.780668348E-1,-1.690994352E-1
1.872846987E1,-5.807577372E-1,1.311289612E-2,-1.734185368E-1
1.873847087E1,-5.604852438E-1,-1.523476988E-1,-1.638412774E-1
1.874847187E1,-5.201123953E-1,-3.297057152E-1,-1.500329077E-1
1.875847388E1,-4.701605439E-1,-5.348782539E-1,-1.244974583E-1
1.876847487E1,-4.259112775E-1,-7.767446041E-1,-7.706677914E-2
1.877847587E1,-3.879921138E-1,-1.028667688E0,2.438447252E-2
1.878847787E1,-3.602969646E-1,-1.278686166E0,1.778831035E-1
1.879847887E1,-3.435115814E-1,-1.544873834E0,3.638085127E-1
1.880847987E1,-3.359366655E-1,-1.825411439E0,5.511300564E-1
1.881848188E1,-3.624018431E-1,-2.093383789E0,7.196007967E-1
1.882848287E1,-4.096707106E-1,-2.324651957E0,8.682377338E-1
1.883848387E1,-4.524083138E-1,-2.484315872E0,9.629892707E-1
1.884848487E1,-5.058720708E-1,-2.586013556E0,9.963694215E-1
1.885848687E1,-5.844760537E-1,-2.670183420E0,1.005172491E0
1.886848787E1,-6.986486912E-1,-2.723855019E0,1.039785624E0
1.887848887E1,-8.302381039E-1,-2.745737314E0,1.108228803E0
1.888849087E1,-9.608603120E-1,-2.747242451E0,1.193875313E0
1.889849187E1,-1.074478269E0,-2.780575275E0,1.277524948E0
1.890849287E1,-1.161948800E0,-2.862928152E0,1.339204907E0
1.891849387E1,-1.191433191E0,-2.956603527E0,1.388591886E0
1.892849587E1,-1.177702665E0,-3.034052849E0,1.425544620E0
1.893849687E1,-1.154650927E0,-3.037382603E0,1.443668723E0
1.894849787E1,-1.125565648E0,-3.008920908E0,1.463616014E0
1.895849987E1,-1.106115818E0,-2.903451204E0,1.510771036E0
1.896850087E1,-1.065892935E0,-2.748702049E0,1.589192629E0
1.897850187E1,-1.015657663E0,-2.558859825E0,1.692342758E0
1.898850287E1,-9.827461243E-1,-2.360509396E0,1.813219190E0
1.899850487E1,-9.537917376E-1,-2.182677031E0,1.938392282E0
1.900850587E1,-9.504221678E-1,-2.067270279E0,2.037082434E0
1.901850687E1,-9.440920949E-1,-2.022788048E0,2.098720551E0
1.902850887E1,-9.386790991E-1,-2.055254221E0,2.142368793E0
1.903850987E1,-9.322230220E-1,-2.095774889E0,2.197729349E0
1.904851087E1,-9.092828035E-1,-2.167932749E0,2.276035309E0
1.905851287E1,-9.201525450E-1,-2.188186169E0,2.351653576E0
1.906851387E1,-9.829769135E-1,-2.104432583E0,2.394605398E0
1.907851487E1,-1.056422114E0,-1.983114719E0,2.395024061E0
1.908851587E1,-1.045930505E0,-1.884262443E0,2.399972916E0
1.909851787E1,-9.725350738E-1,-1.712861896E0,2.456084013E0
1.910851950E1,-8.808936477E-1,-1.643653750E0,2.553878069E0
1.911852050E1,-8.473817706E-1,-1.524072528E0,2.636807442E0
1.912852250E1,-8.032475710E-1,-1.481905818E0,2.641379118E0
1.913852350E1,-8.047756553E-1,-1.377733111E0,2.547445536E0
1.914852450E1,-7.781532407E-1,-1.348443508E0,2.391446590E0
1.915852650E1,-7.478688359E-1,-1.237794995E0,2.242900133E0
1.916852750E1,-6.750335693E-1,-1.179304004E0,2.197131395E0
1.917852850E1,-5.863103867E-1,-1.094007730E0,2.246453285E0
1.918852950E1,-4.819181561E-1,-1.075650811E0,2.317759752E0
1.919853150E1,-3.701053262E-1,-1.077252746E0,2.363629818E0
1.920853250E1,-2.337895930E-1,-1.185409427E0,2.349204779E0
1.921853350E1,-1.290410757E-1,-1.179014921E0,2.263142109E0
1.922853550E1,-3.114031255E-2,-1.242420912E0,2.124020100E0
1.923853650E1,7.374908775E-2,-1.256853938E0,1.970456839E0
1.924853750E1,1.513251960E-1,-1.151655316E0,1.898279905E0
1.925853850E1,2.598783076E-1,-1.041681528E0,1.902066469E0
1.926854050E1,4.563766420E-1,-1.133247852E0,1.942886829E0
1.927854150E1,5.805497766E-1,-9.136692286E-1,1.947252512E0
1.928854250E1,7.593892813E-1,-8.399886489E-1,1.851973414E0
1.929854450E1,9.436004162E-1,-7.360659838E-1,1.697979093E0
1.930854550E1,1.122826576E0,-7.151253819E-1,1.487950683E0
1.931854650E1,1.322244883E0,-7.117136121E-1,1.262680531E0
1.932854850E1,1.531410098E0,-8.156628013E-1,1.059318900E0
1.933854950E1,1.710909724E0,-9.394555688E-1,8.807302713E-1
1.934855050E1,1.877154708E0,-1.040978432E0,7.355001569E-1
1.935855150E1,2.032962561E0,-1.166045785E0,6.224346161E-1
1.936855350E1,2.174390793E0,-1.287501335E0,5.311818719E-1
1.937855450E1,2.308781147E0,-1.397428870E0,4.411856234E-1
1.938855550E1,2.437594891E0,-1.465479016E0,3.445274830E-1
1.939855750E1,2.540329456E0,-1.483193874E0,2.209226936E-1
1.940855850E1,2.602900982E0,-1.475687027E0,4.411898926E-2
1.941855950E1,2.643651724E0,-1.511782765E0,-1.530081928E-1
1.942856050E1,2.684111357E0,-1.620092630E0,-3.262927532E-1
1.943856250E1,2.738478661E0,-1.743411660E0,-4.717308879E-1
1.944856350E1,2.808651924E0,-1.834548116E0,-5.867637992E-1
1.945856450E1,2.891561270E0,-1.912927628E0,-6.779187322E-1
1.946856650E1,2.970664740E0,-2.009053946E0,-7.355611920E-1
1.947856750E1,3.045524597E0,-2.096366882E0,-7.634698153E-1
1.948856850E1,3.111163378E0,-2.145267725E0,-7.747525573E-1
1.949857050E1,3.173911810E0,-2.156267643E0,-7.835870981E-1
1.950857150E1,3.210667610E0,-2.153689146E0,-7.975050807E-1
1.951857250E1,3.229112864E0,-2.144195557E0,-8.194100857E-1
1.952857350E1,3.227881670E0,-2.137732983E0,-8.200929761E-1
1.953857550E1,3.226053238E0,-2.151389599E0,-7.912330627E-1
1.954857650E1,3.233945847E0,-2.144509315E0,-7.640317678E-1
1.955857750E1,3.232366562E0,-2.122415304E0,-7.526989579E-1
1.956857950E1,3.224101782E0,-2.083580494E0,-7.779339552E-1
1.957858050E1,3.234572649E0,-2.046141624E0,-8.470736146E-1
1.958858150E1,3.249886274E0,-2.020188570E0,-9.075809121E-1
1.959858350E1,3.257425785E0,-1.998659849E0,-9.223880768E-1
1.960858450E1,3.235751867E0,-1.953857899E0,-8.968456388E-1
1.961858550E1,3.190247297E0,-1.876135349E0,-8.450511694E-1
1.962858650E1,3.143035889E0,-1.767800450E0,-8.182284832E-1
1.963858850E1,3.135051012E0,-1.636774540E0,-8.470835686E-1
1.964858950E1,3.193072557E0,-1.550653219E0,-8.867666125E-1
1.965859050E1,3.274074793E0,-1.561433434E0,-8.866294622E-1
1.966859250E1,3.281286716E0,-1.671358824E0,-8.135929108E-1
1.967859350E1,3.207789421E0,-1.788949847E0,-6.943567991E-1
1.968859450E1,3.052483797E0,-1.892328501E0,-5.435846448E-1
1.969859550E1,2.871052265E0,-1.899852633E0,-4.098260701E-1
1.970859750E1,2.702361345E0,-1.804466248E0,-3.299438059E-1
1.971859850E1,2.551900864E0,-1.641644120E0,-3.241945803E-1
1.972859950E1,2.409620762E0,-1.443618774E0,-3.899482787E-1
1.973860150E1,2.286291599E0,-1.258394837E0,-4.999131262E-1
1.974860250E1,2.159497261E0,-1.042726874E0,-6.330240369E-1
1.975860350E1,2.105455875E0,-7.391144037E-1,-7.817775607E-1
1.976860550E1,2.132971525E0,-5.017681122E-1,-8.829026222E-1
1.977860650E1,2.187579870E0,-4.052327871E-1,-8.587898016E-1
1.978860750E1,2.214452505E0,-3.557155728E-1,-7.256636024E-1
1.979860950E1,2.166020155E0,-2.999505997E-1,-5.604722500E-1
1.980861050E1,2.087254286E0,-1.345099062E-1,-4.389850199E-1
1.981861150E1,2.026583195E0,1.341471225E-1,-4.051628709E-1
1.982861250E1,2.010843277E0,3.907653689E-1,-4.499096870E-1
1.983861450E1,1.995592594E0,5.029153228E-1,-5.337204933E-1
1.984861550E1,1.929967999E0,4.824908674E-1,-5.899586678E-1
1.985861650E1,1.883707285E0,3.300150335E-1,-6.004347801E-1
1.986861850E1,1.896115541E0,1.324079633E-1,-5.797215104E-1
1.987861950E1,1.923644900E0,-3.300975636E-2,-5.225210786E-1
1.988862050E1,1.886131287E0,-1.583123207E-1,-4.353127778E-1
1.989862150E1,1.799190998E0,-1.334069818E-1,-3.533622324E-1
1.990862350E1,1.724148273E0,-9.066361189E-2,-2.889102399E-1
1.991862450E1,1.677209735E0,-1.373922378E-1,-2.741030753E-1
1.992862550E1,1.609989643E0,-2.826279700E-1,-3.053448796E-1
1.993862750E1,1.524329066E0,-5.125682354E-1,-3.657152951E-1
1.994862850E1,1.508338451E0,-6.990953684E-1,-4.452036619E-1
1.995862950E1,1.564905882E0,-8.567779660E-1,-5.094702840E-1
1.996863150E1,1.613838196E0,-1.026233912E0,-5.274315476E-1
1.997863250E1,1.545756936E0,-1.132924914E0,-5.126483440E-1
1.998863350E1,1.379803061E0,-1.120071292E0,-4.886417985E-1
1.999863450E1,1.124152899E0,-1.126838446E0,-4.706609249E-1
2.000863650E1,8.292911649E-1,-9.805045128E-1,-4.960754514E-1
2.001863750E1,6.780667305E-1,-1.000172973E0,-5.802891254E-1
2.002863850E1,5.860009789E-1,-1.001198649E0,-6.391969919E-1
2.003864050E1,3.849927485E-1,-1.045891523E0,-6.372858882E-1
