"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.587236983E1,4.330494690E-1,8.351882172E0,-4.377946014E0,9.439696974E0
3.588237083E1,3.767665100E-1,8.331674194E0,-4.183200989E0,9.330483288E0
3.589237183E1,4.102967834E-1,8.332422638E0,-3.893253937E0,9.206249871E0
3.590237383E1,5.501060486E-1,8.232430573E0,-3.688330078E0,9.037660569E0
3.591237483E1,7.445516968E-1,8.055199127E0,-3.529360657E0,8.825926402E0
3.592237583E1,8.340655518E-1,7.912845154E0,-3.255130920E0,8.596782019E0
3.593237683E1,6.911128235E-1,7.730374603E0,-3.070265350E0,8.346427844E0
3.594237883E1,4.207749939E-1,7.482939148E0,-2.890788574E0,8.032937723E0
3.595237983E1,2.245330811E-1,7.128476257E0,-2.510878601E0,7.561091205E0
3.596238083E1,-2.454895020E-2,6.775510254E0,-2.169588318E0,7.114439916E0
3.597238183E1,-2.341131592E-1,6.563251648E0,-1.977986755E0,6.858827361E0
3.598238383E1,-3.468287659E-1,6.476581879E0,-1.886377258E0,6.754614881E0
3.599238483E1,-5.522016907E-1,6.435567169E0,-1.543590088E0,6.641093423E0
3.600238583E1,-9.035211182E-1,6.353687439E0,-1.108744354E0,6.512680595E0
3.601238683E1,-1.303040314E0,6.227350159E0,-5.456153870E-1,6.385569686E0
3.602238783E1,-1.774260406E0,6.107299805E0,-7.858657837E-2,6.360289832E0
3.603238983E1,-2.221979370E0,6.083798676E0,1.592687988E-1,6.478824368E0
3.604239083E1,-2.550246735E0,6.117478638E0,2.189945984E-1,6.631384616E0
3.605239183E1,-2.873274994E0,6.222709808E0,6.002517700E-2,6.854300079E0
3.606239283E1,-3.163820801E0,6.090983734E0,-3.682342529E-1,6.873531943E0
3.607239483E1,-3.368145905E0,5.570815430E0,-7.945477295E-1,6.558177909E0
3.608239583E1,-3.391796722E0,4.709207153E0,-1.196312256E0,5.925544703E0
3.609239683E1,-3.199297028E0,3.671265564E0,-1.434616699E0,5.076595058E0
3.610239783E1,-3.037034454E0,2.602937164E0,-1.616638184E0,4.314206668E0
3.611239983E1,-3.008743286E0,1.695973206E0,-1.776206360E0,3.883782989E0
3.612240083E1,-3.067121887E0,9.855505371E-1,-1.885179749E0,3.732619619E0
3.613240183E1,-3.184777222E0,4.589456177E-1,-2.023791504E0,3.801206267E0
3.614240283E1,-3.297792206E0,6.990463257E-2,-1.948348389E0,3.830976577E0
3.615240483E1,-3.518134003E0,-2.206411743E-1,-1.697170715E0,3.912331508E0
3.616240583E1,-4.223916321E0,-3.396437073E-1,-2.040406952E0,4.703199705E0
3.617240683E1,-5.321284332E0,-1.628613281E-1,-1.992057495E0,5.684266340E0
3.618240783E1,-6.760691071E0,3.694317627E-1,-1.823807373E0,7.012110732E0
3.619240983E1,-8.593030701E0,1.318009186E0,-2.752775574E0,9.118941726E0
3.620241083E1,-1.013063324E1,2.350112915E0,-3.749552765E0,1.105494941E1
3.621241183E1,-1.058912979E1,2.852468262E0,-3.609893188E0,1.154545684E1
3.622241283E1,-1.026819717E1,2.646197205E0,-3.578757935E0,1.119132437E1
3.623241483E1,-1.011431717E1,2.011966095E0,-4.066892853E0,1.108544256E1
3.624241583E1,-1.066681824E1,1.363364868E0,-4.740192719E0,1.175198715E1
3.625241683E1,-1.176418625E1,1.122366028E0,-5.749094696E0,1.314183676E1
3.626241783E1,-1.294807434E1,1.437011719E0,-6.658603363E0,1.463060595E1
3.627241883E1,-1.383872223E1,2.005230103E0,-7.207811279E0,1.573161543E1
3.628242083E1,-1.415172134E1,2.428998871E0,-7.785609741E0,1.633361477E1
3.629242183E1,-1.387315063E1,2.738106079E0,-8.477471008E0,1.648723895E1
3.630242283E1,-1.343067078E1,2.910248108E0,-8.823551331E0,1.633118243E1
3.631242383E1,-1.295735504E1,2.862048340E0,-7.643555145E0,1.531366402E1
3.632242583E1,-1.201596268E1,2.507735138E0,-4.910388794E0,1.322059048E1
3.633242683E1,-1.033061737E1,2.302511902E0,-2.694696350E0,1.092174916E1
3.634242783E1,-8.342751160E0,2.357747040E0,-2.460433502E0,9.011892201E0
3.635242883E1,-7.015760651E0,2.349065094E0,-2.997366943E0,7.982682063E0
3.636243083E1,-6.920858002E0,2.051034851E0,-4.023632812E0,8.264057142E0
3.637243183E1,-7.500752106E0,1.478475494E0,-5.079537048E0,9.178718242E0
3.638243283E1,-7.951315155E0,7.240443420E-1,-5.355263672E0,9.613870287E0
3.639243383E1,-8.319998474E0,-2.146536255E-1,-5.343288574E0,9.890358112E0
3.640243583E1,-8.818761292E0,-1.150357819E0,-5.765261078E0,1.059868431E1
3.641243683E1,-9.135802002E0,-1.975142670E0,-6.161038055E0,1.119475130E1
3.642243783E1,-9.196725311E0,-2.678679657E0,-6.428082733E0,1.153582805E1
3.643243883E1,-9.013356628E0,-3.247796173E0,-6.646777954E0,1.166055037E1
3.644244083E1,-8.382718048E0,-3.710933075E0,-6.783294067E0,1.140412489E1
3.645244183E1,-7.506290588E0,-4.069138184E0,-6.735992432E0,1.087547139E1
3.646244283E1,-6.813381500E0,-4.278852081E0,-6.656956787E0,1.044250048E1
3.647244383E1,-6.627168732E0,-4.194577332E0,-6.827751617E0,1.039865552E1
3.648244583E1,-7.005581818E0,-3.758683777E0,-7.128027191E0,1.067776437E1
3.649244683E1,-7.672295380E0,-3.040776672E0,-8.137378235E0,1.158996824E1
3.650244833E1,-8.067922668E0,-2.502645721E0,-8.928632812E0,1.229126095E1
3.651244933E1,-8.001610565E0,-2.407294006E0,-9.266480255E0,1.247751948E1
3.652245133E1,-7.552993469E0,-2.583926697E0,-9.271869049E0,1.223486588E1
3.653245233E1,-6.873256989E0,-2.798879700E0,-8.823102264E0,1.152920304E1
3.654245333E1,-6.214776306E0,-3.038082275E0,-8.066575470E0,1.062652475E1
3.655245433E1,-5.723647614E0,-3.314557343E0,-7.180118866E0,9.762199512E0
3.656245633E1,-5.591771851E0,-3.566782837E0,-6.745422821E0,9.459946156E0
3.657245733E1,-6.099515991E0,-3.602857819E0,-7.004683685E0,9.962443140E0
3.658245833E1,-6.861880646E0,-3.548520813E0,-7.256909180E0,1.059906302E1
3.659245933E1,-7.299869843E0,-3.689826965E0,-7.474406891E0,1.108014806E1
3.660246033E1,-7.310348053E0,-4.150269470E0,-7.433092804E0,1.122126526E1
3.661246233E1,-7.113507385E0,-4.841681671E0,-7.014413452E0,1.110161541E1
3.662246333E1,-6.972650299E0,-5.583838348E0,-6.296805725E0,1.092917496E1
3.663246433E1,-7.033723297E0,-6.099216614E0,-5.729036407E0,1.093140269E1
3.664246533E1,-7.251969452E0,-6.131100311E0,-5.487438812E0,1.096783646E1
3.665246733E1,-7.591762848E0,-5.773194580E0,-5.735622711E0,1.112933092E1
3.666246833E1,-7.802823944E0,-5.337899780E0,-6.026467896E0,1.121140272E1
3.667246933E1,-7.584428101E0,-5.448220367E0,-6.033054199E0,1.111775147E1
3.668247033E1,-7.227869568E0,-6.152206421E0,-6.116730194E0,1.129186126E1
3.669247233E1,-7.050787811E0,-6.957232361E0,-6.489604797E0,1.184194500E1
3.670247333E1,-6.893015900E0,-7.306007080E0,-6.819967804E0,1.214097889E1
3.671247433E1,-6.709497528E0,-6.996001740E0,-7.028633881E0,1.197343274E1
3.672247533E1,-6.657555542E0,-6.033203888E0,-7.203619995E0,1.151584717E1
3.673247733E1,-6.885531464E0,-5.114564209E0,-7.666158142E0,1.150388157E1
3.674247833E1,-7.115004272E0,-4.619244232E0,-8.018226013E0,1.167273111E1
3.675247933E1,-7.064409485E0,-4.833149414E0,-7.970924377E0,1.169618955E1
3.676248033E1,-6.903494110E0,-5.378166046E0,-7.879314880E0,1.177567425E1
3.677248233E1,-6.654861145E0,-5.855822754E0,-7.567662964E0,1.165535755E1
3.678248333E1,-6.334676971E0,-6.160139923E0,-7.173831940E0,1.138153421E1
3.679248433E1,-5.995632019E0,-6.227200470E0,-6.827901306E0,1.101570993E1
3.680248533E1,-5.812562714E0,-6.103108521E0,-6.669530640E0,1.074785829E1
3.681248733E1,-5.974376221E0,-5.863756256E0,-6.660249939E0,1.069746409E1
3.682248833E1,-6.339017944E0,-5.620661774E0,-6.613547058E0,1.074774358E1
3.683248933E1,-6.623725891E0,-5.548511810E0,-6.335275726E0,1.071426369E1
3.684249033E1,-6.740782471E0,-5.721252594E0,-6.141877899E0,1.076538637E1
3.685249233E1,-6.957531738E0,-5.956563263E0,-6.024821320E0,1.096295424E1
3.686249333E1,-7.444169769E0,-6.004164276E0,-6.478527832E0,1.155149233E1
3.687249433E1,-7.637567596E0,-5.927074585E0,-6.669680328E0,1.174509632E1
3.688249533E1,-7.635022888E0,-5.900879059E0,-6.568041687E0,1.167275117E1
3.689249733E1,-7.790100403E0,-5.896238708E0,-6.483467560E0,1.172547000E1
3.690249833E1,-8.197702789E0,-5.833668823E0,-6.580016785E0,1.202208983E1
3.691249933E1,-8.529712372E0,-5.813610535E0,-6.977140961E0,1.245931606E1
3.692250033E1,-8.431815948E0,-6.052214355E0,-7.029981079E0,1.253576694E1
3.693250233E1,-7.740852814E0,-6.746021576E0,-6.714736633E0,1.226854912E1
3.694250333E1,-6.708300018E0,-7.651039581E0,-5.954168243E0,1.178947901E1
3.695250433E1,-5.628595276E0,-8.474776611E0,-5.496569824E0,1.156352901E1
3.696250533E1,-4.886737976E0,-8.850046234E0,-5.570815430E0,1.154285541E1
3.697250633E1,-4.521198120E0,-8.645870819E0,-5.575306091E0,1.123727514E1
3.698250833E1,-4.466711426E0,-8.222700806E0,-5.498515778E0,1.085347849E1
3.699250933E1,-4.667593689E0,-7.798333282E0,-5.667364655E0,1.071071683E1
3.700251033E1,-5.043162689E0,-7.306755524E0,-5.942642212E0,1.068349955E1
3.701251133E1,-5.413492584E0,-6.831044769E0,-6.023773499E0,1.059504232E1
3.702251333E1,-5.536985779E0,-6.559958496E0,-5.866300964E0,1.039734360E1
3.703251433E1,-5.340893555E0,-6.481970673E0,-5.583838348E0,1.008565013E1
3.704251533E1,-4.986280975E0,-6.436016235E0,-5.321434021E0,9.726405450E0
3.705251633E1,-4.664150848E0,-6.384523315E0,-5.083279266E0,9.399796232E0
3.706251833E1,-4.537214813E0,-6.264622650E0,-4.980443115E0,9.199816783E0
3.707251933E1,-4.814737701E0,-6.014193420E0,-5.110672302E0,9.245063170E0
3.708252033E1,-5.478158112E0,-5.705684967E0,-5.431305542E0,9.595005843E0
3.709252133E1,-6.290219421E0,-5.563330994E0,-5.539380798E0,1.005993299E1
3.710252333E1,-6.877148895E0,-5.731581116E0,-5.407954102E0,1.045907102E1
3.711252433E1,-7.040159912E0,-6.104306030E0,-5.306315460E0,1.072303070E1
3.712252533E1,-6.951394501E0,-6.277495880E0,-5.691614227E0,1.096007813E1
3.713252633E1,-6.643335114E0,-6.301446075E0,-5.776487732E0,1.082635371E1
3.714252833E1,-6.656657410E0,-5.987399139E0,-6.682703247E0,1.117222265E1
3.715252933E1,-6.877448273E0,-5.631439362E0,-6.772815857E0,1.117512589E1
3.716253033E1,-6.894662476E0,-5.446873169E0,-6.722221069E0,1.106313943E1
3.717253133E1,-6.959328003E0,-5.306764526E0,-6.981032867E0,1.119503532E1
3.718253333E1,-7.078629913E0,-5.235812073E0,-6.949598236E0,1.121684649E1
3.719253433E1,-7.158414001E0,-5.070106659E0,-7.243137817E0,1.137593592E1
3.720253533E1,-7.107220459E0,-4.955894165E0,-7.259154510E0,1.130348592E1
3.721253633E1,-6.924899597E0,-4.980443115E0,-6.702462158E0,1.084813565E1
3.722253833E1,-6.476581879E0,-4.859494629E0,-6.585555267E0,1.043696982E1
3.723253933E1,-5.874833221E0,-5.075495453E0,-5.794151001E0,9.687440596E0
3.724254033E1,-5.342989197E0,-5.374723206E0,-4.626578979E0,8.879212586E0
3.725254133E1,-5.291645966E0,-5.409750366E0,-4.505031738E0,8.806941978E0
3.726254333E1,-5.219046936E0,-5.714666290E0,-4.147724762E0,8.780631095E0
3.727254433E1,-4.933291168E0,-6.267616425E0,-3.489543457E0,8.706163962E0
3.728254533E1,-4.992418213E0,-6.541995850E0,-2.748733978E0,8.676260012E0
3.729254633E1,-4.986879730E0,-6.541995850E0,-2.240091705E0,8.525531654E0
3.730254833E1,-4.655169525E0,-6.418203278E0,-2.204615479E0,8.229475441E0
3.731254933E1,-4.972359924E0,-6.523434448E0,-6.897656250E-1,8.231363000E0
3.732255033E1,-6.307283936E0,-6.395151215E0,-1.196162567E0,9.061489645E0
3.733255133E1,-7.118596802E0,-6.104156342E0,-2.035167847E0,9.595678883E0
3.734255333E1,-6.905889130E0,-5.810317383E0,-2.585722961E0,9.388133786E0
3.735255433E1,-6.324947205E0,-5.559588776E0,-3.335663452E0,9.057628562E0
3.736255533E1,-6.013295288E0,-5.329367523E0,-4.300257568E0,9.113401866E0
3.737255633E1,-6.010151825E0,-5.062472534E0,-5.226381683E0,9.437458271E0
3.738255833E1,-5.998176727E0,-4.873715057E0,-5.787415009E0,9.655329875E0
3.739255933E1,-5.937253418E0,-4.792284393E0,-5.977220306E0,9.692478034E0
3.740256033E1,-5.766757965E0,-4.853656769E0,-6.154751129E0,9.731106973E0
3.741256133E1,-5.532195740E0,-5.084776154E0,-6.149661713E0,9.709710470E0
3.742256333E1,-5.539081421E0,-5.289400635E0,-6.375242615E0,9.965084067E0
3.743256433E1,-5.847440186E0,-5.306914215E0,-6.590794373E0,1.028564367E1
3.744256533E1,-6.195616150E0,-5.230722656E0,-6.626120911E0,1.047146586E1
3.745256633E1,-6.370901642E0,-5.129982147E0,-6.594985657E0,1.050709001E1
3.746256733E1,-6.507268066E0,-5.044360199E0,-6.593488770E0,1.054818476E1
3.747256933E1,-6.687642975E0,-4.955894165E0,-6.531517639E0,1.058046210E1
3.748257033E1,-6.727011108E0,-4.913083191E0,-6.114634552E0,1.033343218E1
3.749257133E1,-6.761439514E0,-4.892126770E0,-5.760770416E0,1.014083056E1
3.750257246E1,-6.969057770E0,-4.778662720E0,-5.757626953E0,1.022514800E1
3.751257446E1,-7.233857117E0,-4.552632751E0,-5.674100647E0,1.025917014E1
3.752257546E1,-7.331603851E0,-4.374503174E0,-5.567522278E0,1.019244806E1
3.753257646E1,-7.326664124E0,-4.248315582E0,-5.640720062E0,1.017575134E1
3.754257746E1,-7.267537079E0,-4.312831421E0,-5.824837189E0,1.026383643E1
3.755257946E1,-7.225025482E0,-4.541256409E0,-6.143973541E0,1.051534183E1
3.756258046E1,-7.116650848E0,-4.799319763E0,-6.140081635E0,1.055370987E1
3.757258146E1,-6.954088898E0,-4.909191284E0,-6.126160583E0,1.048758099E1
3.758258246E1,-6.936275940E0,-4.900808716E0,-6.108497314E0,1.046152902E1
3.759258446E1,-7.129973145E0,-4.802912292E0,-6.330335999E0,1.067603098E1
3.760258546E1,-7.341483307E0,-4.706961823E0,-6.505322113E0,1.087989350E1
3.761258646E1,-7.431745605E0,-4.584666138E0,-6.606062622E0,1.094943239E1
3.762258746E1,-7.241940308E0,-4.467160492E0,-6.606362000E0,1.077242968E1
3.763258946E1,-6.800807648E0,-4.347110138E0,-6.437363434E0,1.032414641E1
3.764259046E1,-6.356082458E0,-4.256997528E0,-6.368506622E0,9.953878077E0
3.765259146E1,-6.125112762E0,-4.216581573E0,-6.207291870E0,9.686435819E0
3.766259246E1,-6.169869690E0,-4.324357452E0,-5.882317657E0,9.558714369E0
3.767259446E1,-6.557114410E0,-4.558171234E0,-5.756429443E0,9.844244731E0
3.768259546E1,-7.210056610E0,-4.854405212E0,-5.925727386E0,1.051971536E1
3.769259646E1,-7.915539551E0,-5.088069305E0,-6.288722534E0,1.131778453E1
3.770259746E1,-8.450527039E0,-5.144951019E0,-6.847959595E0,1.203230979E1
3.771259946E1,-8.657995605E0,-4.927602997E0,-7.282056885E0,1.233979383E1
3.772260046E1,-8.295299835E0,-4.521647186E0,-7.029232635E0,1.177571247E1
3.773260146E1,-7.469616852E0,-4.010160828E0,-6.567891998E0,1.072444736E1
3.774260246E1,-6.790628815E0,-3.422931976E0,-6.201154633E0,9.812411620E0
3.775260446E1,-6.525679779E0,-2.808310089E0,-5.973927155E0,9.282182275E0
3.776260546E1,-6.712640991E0,-2.233954468E0,-5.785768433E0,9.139213204E0
3.777260646E1,-7.327113190E0,-1.956132202E0,-5.590574341E0,9.421653907E0
3.778260746E1,-7.973768463E0,-2.422562256E0,-5.550757141E0,1.001302633E1
3.779260946E1,-8.195158081E0,-3.375630341E0,-5.805826721E0,1.059542921E1
3.780261046E1,-7.666756897E0,-4.141587524E0,-6.170618134E0,1.067747333E1
3.781261146E1,-6.777007141E0,-4.346062317E0,-6.033353577E0,1.006068779E1
3.782261246E1,-6.109994202E0,-3.957320709E0,-5.742508392E0,9.271937175E0
3.783261446E1,-5.647456055E0,-4.021237793E0,-5.776487732E0,9.023963863E0
3.784261546E1,-5.297034760E0,-3.967948608E0,-5.697901154E0,8.733227980E0
3.785261646E1,-5.327271881E0,-3.480262756E0,-5.553601227E0,8.445977808E0
3.786261746E1,-5.683081970E0,-3.172502747E0,-5.858068085E0,8.756663522E0
3.787261946E1,-6.059698792E0,-3.354973297E0,-5.890400848E0,9.092448373E0
3.788262046E1,-6.168073425E0,-3.815266113E0,-6.042334900E0,9.439872687E0
3.789262146E1,-6.091432800E0,-3.991000671E0,-5.992488556E0,9.430989291E0
3.790262246E1,-6.144572296E0,-3.929029541E0,-5.895340576E0,9.378063891E0
3.791262446E1,-6.478378143E0,-3.922143860E0,-6.176306305E0,9.772377162E0
3.792262546E1,-6.927444305E0,-3.852089539E0,-6.472839661E0,1.023355909E1
3.793262646E1,-7.273075562E0,-3.576512604E0,-6.855294342E0,1.061527819E1
3.794262746E1,-7.520660706E0,-3.185525665E0,-7.204518127E0,1.089095922E1
3.795262946E1,-7.678133240E0,-2.743045807E0,-7.482639771E0,1.106652286E1
3.796263046E1,-7.545059967E0,-2.311942291E0,-7.789501648E0,1.108825248E1
3.797263146E1,-7.158863068E0,-2.002984772E0,-7.998467102E0,1.091955788E1
3.798263246E1,-6.704707489E0,-1.878593445E0,-8.219407654E0,1.077222716E1
3.799263446E1,-6.348598022E0,-1.934277649E0,-8.334817657E0,1.065435649E1
3.800263546E1,-6.117927704E0,-2.116748199E0,-8.322842560E0,1.054416287E1
3.801263646E1,-6.012995911E0,-2.428400116E0,-8.242459717E0,1.048767797E1
3.802263746E1,-5.987698517E0,-2.695295105E0,-8.170609131E0,1.048217548E1
3.803263946E1,-6.005810852E0,-2.851420441E0,-8.066126404E0,1.045288275E1
3.804264046E1,-6.041436768E0,-2.880010986E0,-7.968529358E0,1.040629048E1
3.805264146E1,-6.158643036E0,-2.772684174E0,-7.782166901E0,1.030430896E1
3.806264246E1,-6.236032104E0,-2.681224365E0,-7.573051758E0,1.016996428E1
3.807264446E1,-6.244414673E0,-2.651585999E0,-7.351662140E0,1.000352733E1
3.808264546E1,-6.203100586E0,-2.690355377E0,-7.166946259E0,9.852998914E0
3.809264646E1,-6.161038055E0,-2.654280396E0,-7.083719330E0,9.756160817E0
3.810264746E1,-6.170169067E0,-2.550995178E0,-6.890770569E0,9.594857047E0
3.811264946E1,-6.313870239E0,-2.422562256E0,-6.763535156E0,9.564474533E0
3.812265046E1,-6.511459351E0,-2.322570190E0,-6.713988190E0,9.636963867E0
3.813265146E1,-6.678811340E0,-2.301464081E0,-6.705455933E0,9.739938249E0
3.814265246E1,-6.744674377E0,-2.341131592E0,-6.841373291E0,9.888170614E0
3.815265446E1,-6.728957062E0,-2.368973694E0,-6.984326019E0,9.983571978E0
3.816265546E1,-6.643484802E0,-2.366428986E0,-7.113058319E0,1.001656004E1
3.817265646E1,-6.526877289E0,-2.336042175E0,-7.248975677E0,1.003019783E1
3.818265746E1,-6.384223938E0,-2.258353729E0,-7.363188171E0,1.000375014E1
3.819265946E1,-6.296206970E0,-2.088307343E0,-7.565717010E0,1.006197414E1
3.820266046E1,-6.309379578E0,-1.916764069E0,-7.875422974E0,1.027154040E1
3.821266146E1,-6.366410980E0,-1.801204376E0,-8.162825317E0,1.050748510E1
3.822266246E1,-6.475384369E0,-1.674867096E0,-8.417296143E0,1.075112352E1
3.823266446E1,-6.505022736E0,-1.574725342E0,-8.688981171E0,1.096783819E1
3.824266546E1,-6.443500671E0,-1.490300903E0,-8.713380432E0,1.093904458E1
3.825266646E1,-6.308481445E0,-1.409319305E0,-8.673862610E0,1.081753260E1
3.826266746E1,-6.178252258E0,-1.325643311E0,-8.659791870E0,1.072008052E1
3.827266946E1,-6.115532684E0,-1.284628601E0,-8.746162262E0,1.074920299E1
3.828267046E1,-6.061195679E0,-1.230141907E0,-8.817563782E0,1.077036551E1
3.829267146E1,-6.025420074E0,-1.128802643E0,-8.921447754E0,1.082460681E1
3.830267246E1,-6.139632568E0,-1.030307465E0,-9.053323517E0,1.098723297E1
3.831267446E1,-6.303092651E0,-9.333091736E-1,-9.105564880E0,1.111356625E1
3.832267546E1,-6.408623199E0,-8.575666809E-1,-8.985664215E0,1.107014152E1
3.833267646E1,-6.511758728E0,-6.788383484E-1,-8.946146393E0,1.108590811E1
3.834267746E1,-6.541397095E0,-4.269122314E-1,-9.004974060E0,1.113829825E1
3.835267946E1,-6.410569153E0,-1.950444031E-1,-9.165739746E0,1.118678793E1
3.836268046E1,-6.182593231E0,-2.754272461E-2,-9.463919678E0,1.130446785E1
3.837268146E1,-5.950126648E0,-6.256988525E-2,-9.645641785E0,1.133341641E1
3.838268246E1,-5.745202789E0,-3.354524231E-1,-9.798773346E0,1.136379525E1
3.839268446E1,-5.255271606E0,-8.839118958E-1,-1.024005569E1,1.154373945E1
3.840268546E1,-4.535119171E0,-1.261726227E0,-9.827962646E0,1.089716058E1
3.841268646E1,-3.923191681E0,-1.462309113E0,-1.007509872E1,1.091042599E1
3.842268746E1,-3.598516846E0,-1.161434784E0,-1.024634262E1,1.092180348E1
3.843268946E1,-3.982767792E0,-1.034349060E-1,-1.008797195E1,1.084621207E1
3.844269046E1,-4.618196411E0,8.595126343E-1,-1.025008484E1,1.127522679E1
3.845269146E1,-4.973108368E0,1.363364868E0,-1.015847534E1,1.139233040E1
3.846269246E1,-4.999603271E0,1.609752502E0,-9.933942261E0,1.123701672E1
3.847269446E1,-4.750072174E0,1.608405304E0,-9.797126770E0,1.100608224E1
3.848269546E1,-4.316573639E0,1.511257324E0,-9.510472870E0,1.055299962E1
3.849269646E1,-4.044439545E0,1.400487671E0,-9.255852356E0,1.019753204E1
3.850269692E1,-3.936364288E0,1.285975800E0,-9.068442078E0,9.969219592E0
3.851269892E1,-3.835474091E0,1.157842255E0,-8.757688293E0,9.630605611E0
3.852269992E1,-3.853287048E0,1.144669647E0,-8.617579651E0,9.508983580E0
3.853270092E1,-3.836372223E0,1.184486847E0,-8.432414703E0,9.339506339E0
3.854270192E1,-3.747307434E0,1.295106812E0,-8.390052795E0,9.279687525E0
3.855270392E1,-3.634142761E0,1.487456818E0,-8.403075714E0,9.275300688E0
3.856270492E1,-3.458857269E0,1.766925659E0,-8.304879913E0,9.168246848E0
3.857270592E1,-3.247796173E0,2.111808472E0,-8.243507538E0,9.108420913E0
3.858270692E1,-3.093167725E0,2.541714478E0,-8.246052246E0,9.166535698E0
3.859270892E1,-2.877765656E0,2.960244141E0,-8.052355042E0,9.049033222E0
3.860270992E1,-2.627635803E0,3.306474152E0,-7.880811768E0,8.941165212E0
3.861271092E1,-2.449206848E0,3.660637665E0,-7.851023712E0,9.002080628E0
3.862271292E1,-2.249372406E0,3.865711212E0,-7.782316589E0,8.975959609E0
3.863271392E1,-2.043999481E0,3.969744873E0,-7.701484680E0,8.902228626E0
3.864271492E1,-2.005230103E0,4.075275421E0,-7.685617676E0,8.927347679E0
3.865271592E1,-2.110311584E0,4.163292389E0,-7.648345184E0,8.960111749E0
3.866271792E1,-2.244881744E0,4.265978851E0,-7.534432068E0,8.944592567E0
3.867271892E1,-2.376158752E0,4.321513367E0,-7.411837006E0,8.902636463E0
3.868271992E1,-2.376757507E0,4.266427917E0,-7.109166412E0,8.625058290E0
3.869272092E1,-2.272723846E0,4.162543945E0,-6.710695038E0,8.217388495E0
3.870272292E1,-2.151925049E0,4.138743439E0,-6.390810242E0,7.912170007E0
3.871272392E1,-2.042652283E0,4.238136749E0,-6.197562103E0,7.781002987E0
3.872272492E1,-1.987716522E0,4.432732086E0,-6.056854706E0,7.764381472E0
3.873272592E1,-1.942959595E0,4.535119171E0,-6.021528168E0,7.784677216E0
3.874272792E1,-1.923799438E0,4.525838470E0,-6.093229065E0,7.830176152E0
3.875272892E1,-1.937271423E0,4.588857422E0,-6.243217163E0,7.986763647E0
3.876272992E1,-1.885778503E0,4.713548126E0,-6.270610199E0,8.068100692E0
3.877273092E1,-1.773511963E0,4.874014435E0,-5.982459412E0,7.917776330E0
3.878273292E1,-1.666634216E0,5.093009033E0,-5.637277222E0,7.777872787E0
