"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.908109300E1,7.660919037E0,1.796863403E0,7.557783508E0
2.909109500E1,6.927444305E0,1.844763794E0,7.768395538E0
2.910109600E1,6.467151489E0,1.768123169E0,7.895481262E0
2.911109700E1,6.270909576E0,1.745819550E0,7.868686981E0
2.912109950E1,6.266119537E0,1.825004883E0,7.754175110E0
2.913110050E1,6.345903625E0,1.929637299E0,7.719147949E0
2.914110250E1,6.354435883E0,2.088906097E0,7.658224640E0
2.915110350E1,6.336473236E0,2.132764893E0,7.554340668E0
2.916110450E1,6.292464752E0,2.106569366E0,7.412735138E0
2.917110650E1,6.135441284E0,2.066752167E0,7.186256104E0
2.918110750E1,5.972130890E0,2.046693878E0,6.861431580E0
2.919110850E1,5.822142792E0,2.111359406E0,6.618486786E0
2.920111050E1,5.782774658E0,2.147584076E0,6.403084717E0
2.921111150E1,5.880072327E0,2.022743683E0,6.302044830E0
2.922111250E1,6.004014587E0,1.874551849E0,6.314468994E0
2.923111450E1,6.124663696E0,1.815574493E0,6.402935028E0
2.924111550E1,6.169570312E0,1.882036285E0,6.613097992E0
2.925111650E1,6.182593231E0,2.036365356E0,6.862928467E0
2.926111850E1,6.242319031E0,2.257305908E0,7.013964386E0
2.927111950E1,6.420897675E0,2.471809845E0,6.971003723E0
2.928112150E1,6.626270599E0,2.664159851E0,6.912026367E0
2.929112250E1,6.750063171E0,2.833757172E0,7.076983337E0
2.930112350E1,6.691235504E0,2.928510132E0,7.555089111E0
2.931112550E1,6.586303711E0,2.931803284E0,8.125403137E0
2.932112650E1,6.513554993E0,3.017425232E0,8.558153229E0
2.933112750E1,6.371500397E0,3.183430023E0,8.746162262E0
2.934112950E1,6.362070007E0,3.306174774E0,8.588839417E0
2.935113050E1,6.520740051E0,3.362158356E0,8.262817383E0
2.936113150E1,6.451434174E0,3.353925476E0,8.147706757E0
2.937113350E1,6.068530426E0,3.288361816E0,8.190517731E0
2.938113450E1,5.717061310E0,3.190615082E0,8.122559052E0
2.939113650E1,5.479056244E0,3.066523132E0,7.964038696E0
2.940113750E1,5.366939392E0,2.837200012E0,7.792196045E0
2.941113850E1,5.458399200E0,2.479294281E0,7.530091095E0
2.942114050E1,5.687273254E0,2.052681427E0,7.241940308E0
2.943114150E1,5.922134857E0,1.676962738E0,7.185657349E0
2.944114250E1,6.083798676E0,1.463356934E0,7.288643188E0
2.945114450E1,6.096671906E0,1.439107361E0,7.458090820E0
2.946114550E1,5.922883301E0,1.512305145E0,7.642657013E0
2.947114650E1,5.574108582E0,1.601519623E0,7.738457794E0
2.948114850E1,5.245392151E0,1.550924835E0,7.569908295E0
2.949114950E1,5.118007050E0,1.357976074E0,7.114405518E0
2.950115150E1,5.168302460E0,1.079405365E0,6.781198425E0
2.951115250E1,5.359754333E0,6.744973755E-1,6.477929077E0
2.952115350E1,5.516478424E0,2.799179077E-1,6.209986267E0
2.953115550E1,5.621410217E0,7.185058594E-2,6.045328674E0
2.954115650E1,5.729784851E0,2.260299683E-2,6.019881592E0
2.955115750E1,5.716013489E0,9.056167603E-2,6.068231049E0
2.956115950E1,5.515729980E0,1.405577087E-1,6.177204437E0
2.957116050E1,5.414989471E0,-9.280700684E-3,6.109545135E0
2.958116150E1,5.554798737E0,-3.016227722E-1,6.527476044E0
2.959116350E1,5.690416718E0,-6.653663635E-1,6.693929901E0
2.960116450E1,5.955814819E0,-9.258247375E-1,6.581363983E0
2.961116550E1,6.199058990E0,-1.054107971E0,6.805747375E0
2.962116750E1,6.472240906E0,-1.309177551E0,6.624624023E0
2.963116850E1,7.213349762E0,-1.685345306E0,6.230792999E0
2.964117050E1,8.335865479E0,-2.012115784E0,6.445147247E0
2.965117150E1,9.281000061E0,-2.029479675E0,6.793323212E0
2.966117250E1,9.779164124E0,-1.778302002E0,6.981332245E0
2.967117450E1,1.018601807E1,-1.574276276E0,7.231162720E0
2.968117550E1,1.055155792E1,-1.560953979E0,7.603887634E0
2.969117650E1,1.082938019E1,-1.666783905E0,7.808811493E0
2.970117850E1,1.095496902E1,-1.827699280E0,7.715256042E0
2.971117950E1,1.093416229E1,-1.945055237E0,7.560328217E0
2.972118050E1,1.073836945E1,-1.834734650E0,7.444020081E0
2.973118250E1,1.055964111E1,-1.689835968E0,7.449708252E0
2.974118350E1,1.041085052E1,-1.535207520E0,7.481891327E0
2.975118550E1,1.027433441E1,-1.581311646E0,7.497908020E0
2.976118650E1,1.011446686E1,-1.891766052E0,7.427254944E0
2.977118750E1,9.901609497E0,-2.420167236E0,7.096442871E0
2.978118950E1,9.708211670E0,-3.164868622E0,6.502178650E0
2.979119050E1,9.472451935E0,-4.136348419E0,5.767805786E0
2.980119150E1,9.015003204E0,-4.997208252E0,5.158872070E0
2.981119350E1,8.544381866E0,-5.651797028E0,4.935985565E0
2.982119450E1,8.195457458E0,-5.951024780E0,5.179229736E0
2.983119550E1,8.005352783E0,-5.931565247E0,5.238207092E0
2.984119750E1,7.844886475E0,-5.689817963E0,5.215903473E0
2.985119850E1,7.816744995E0,-5.223986664E0,5.235063629E0
2.986120050E1,7.996371460E0,-4.663851471E0,5.065765686E0
2.987120150E1,8.381969604E0,-4.132007446E0,4.600383453E0
2.988120250E1,8.943002930E0,-3.774999847E0,4.096531219E0
2.989120450E1,9.664951630E0,-3.730691986E0,3.668870544E0
2.990120550E1,1.030472122E1,-3.994593201E0,3.242108002E0
2.991120650E1,1.066517166E1,-4.390519867E0,2.833607483E0
2.992120850E1,1.061083466E1,-4.666096802E0,2.406395874E0
2.993120950E1,1.063328796E1,-4.866380310E0,1.861079865E0
2.994121050E1,1.095182556E1,-4.945565643E0,1.199156342E0
2.995121250E1,1.137439682E1,-4.879403229E0,5.345384216E-1
2.996121350E1,1.168769531E1,-4.612657928E0,6.563850403E-1
2.997121550E1,1.180370407E1,-4.101770325E0,1.071920929E0
2.998121650E1,1.166688858E1,-3.434607697E0,1.617087250E0
2.999121750E1,1.145507904E1,-2.959944763E0,2.123334503E0
3.000121950E1,1.127096191E1,-2.744393005E0,2.279908905E0
3.001122050E1,1.131047974E1,-2.742297363E0,2.026635590E0
3.002122150E1,1.142873383E1,-2.668800201E0,1.866618347E0
3.003122350E1,1.126003464E1,-2.525398407E0,2.576142883E0
3.004122450E1,1.010832962E1,-2.054328003E0,3.639681244E0
3.005122550E1,8.783584442E0,-1.616638184E0,3.600762177E0
3.006122750E1,8.099357300E0,-1.576072540E0,3.805536346E0
3.007122850E1,7.694299622E0,-1.791175232E0,3.410058746E0
3.008123050E1,7.408693542E0,-2.367177429E0,2.196681976E0
3.009123150E1,7.454947357E0,-3.019520874E0,1.063688049E0
3.010123250E1,7.785160675E0,-3.561693420E0,1.764830017E-1
3.011123450E1,8.259075165E0,-3.813769226E0,-3.079096985E-1
3.012123462E1,8.679401093E0,-3.892206116E0,-5.562432861E-1
3.013123562E1,9.026978302E0,-3.799548798E0,-5.685177612E-1
3.014123762E1,9.546248474E0,-3.737427979E0,-8.316705322E-1
3.015123862E1,1.013377670E1,-3.819906464E0,-1.403930511E0
3.016123962E1,1.063837738E1,-4.007915497E0,-1.751956787E0
3.017124162E1,1.091664871E1,-4.086801453E0,-1.931134186E0
3.018124262E1,1.086695206E1,-3.993246002E0,-1.425485687E0
3.019124462E1,1.061098434E1,-3.717519379E0,-4.531077576E-1
3.020124562E1,1.032073792E1,-3.446133728E0,2.234852600E-1
3.021124662E1,1.003543121E1,-3.379222870E0,5.222639465E-1
3.022124862E1,9.736053772E0,-3.358116760E0,6.177653503E-1
3.023124962E1,9.450298004E0,-3.317700806E0,5.959107971E-1
3.024125062E1,9.192534027E0,-3.221001892E0,7.044351196E-1
3.025125262E1,9.018146667E0,-3.114573212E0,1.004411316E0
3.026125362E1,9.032666473E0,-3.023861847E0,1.381926270E0
3.027125462E1,9.186396790E0,-2.986589355E0,1.455124054E0
3.028125662E1,9.322014771E0,-3.012335815E0,1.355730743E0
3.029125762E1,9.401649170E0,-3.009940796E0,1.093176727E0
3.030125962E1,9.436077576E0,-2.965183868E0,6.450086975E-1
3.031126062E1,9.442065125E0,-2.993774414E0,-3.906875610E-2
3.032126162E1,9.397607574E0,-3.088976440E0,-7.128176880E-1
3.033126362E1,9.373657379E0,-3.211721191E0,-1.182241516E0
3.034126462E1,9.399254150E0,-3.355422363E0,-1.129251709E0
3.035126562E1,9.644593964E0,-3.584446106E0,-4.596940613E-1
3.036126762E1,9.988428955E0,-3.922293549E0,7.634124756E-3
3.037126862E1,1.026191025E1,-4.355941772E0,4.879852295E-2
3.038126962E1,1.033675461E1,-4.700225830E0,1.017883301E-1
3.039127162E1,1.033600616E1,-4.934937744E0,-1.392105103E-1
3.040127262E1,1.011117371E1,-5.195845184E0,-5.637277222E-1
3.041127462E1,9.632020111E0,-5.315446472E0,-5.155279541E-1
3.042127562E1,9.522897034E0,-5.498964844E0,-1.562750244E-1
3.043127662E1,9.835596771E0,-5.936804352E0,4.116439819E-2
3.044127862E1,1.003947281E1,-6.286626892E0,3.113525391E-1
3.045127962E1,9.981842651E0,-6.441405029E0,6.969506836E-1
3.046128062E1,9.955048370E0,-6.572532349E0,9.048683167E-1
3.047128262E1,1.004501129E1,-6.697073364E0,1.073417816E0
3.048128362E1,1.016880386E1,-6.751859436E0,1.608554993E0
3.049128462E1,1.046354095E1,-6.807393951E0,2.106569366E0
3.050128662E1,1.075154205E1,-6.878795471E0,2.599045258E0
3.051128762E1,1.088461533E1,-6.758146362E0,3.620072021E0
3.052128962E1,1.109388016E1,-6.541546783E0,4.523293762E0
3.053129062E1,1.140987305E1,-6.403234406E0,5.165608063E0
3.054129162E1,1.166838547E1,-6.234535217E0,5.219196625E0
3.055129362E1,1.176224030E1,-5.835764465E0,5.223986664E0
3.056129462E1,1.175445648E1,-5.275778961E0,6.035449219E0
3.057129562E1,1.161000687E1,-4.681814117E0,7.534432068E0
3.058129762E1,1.147379013E1,-4.257446594E0,8.690328369E0
3.059129862E1,1.147468826E1,-4.152514801E0,9.461524658E0
3.060129962E1,1.150013535E1,-4.095184021E0,1.009874954E1
3.061130162E1,1.124581421E1,-3.464545441E0,1.002061203E1
3.062130262E1,1.066187851E1,-1.997595978E0,9.175918579E0
3.063130462E1,1.004186783E1,-1.580712891E-1,8.477321320E0
3.064130562E1,9.351653137E0,1.620979156E0,8.284372559E0
3.065130662E1,8.626261597E0,3.016976166E0,8.251890106E0
3.066130862E1,8.204588470E0,3.942800903E0,7.937843170E0
3.067130962E1,8.269852753E0,4.322261810E0,7.584128723E0
3.068131062E1,8.499774628E0,4.291575623E0,7.213050385E0
3.069131262E1,8.560997314E0,4.045038300E0,6.704408112E0
3.070131362E1,8.389304352E0,3.688479767E0,6.117927704E0
3.071131562E1,8.170609131E0,3.269650726E0,5.775439911E0
3.072131662E1,8.055049438E0,2.726879425E0,5.670358429E0
3.073131762E1,8.074958038E0,2.037263489E0,5.665119324E0
3.074131962E1,8.203840027E0,1.300944672E0,5.697003021E0
3.075132062E1,8.525072021E0,6.089337158E-1,5.629942474E0
3.076132162E1,9.024134216E0,1.242416382E-2,5.282664642E0
3.077132362E1,9.478289795E0,-4.002676392E-1,4.916526031E0
3.078132462E1,9.762997742E0,-4.014651489E-1,4.843328247E0
3.079132562E1,9.894574127E0,3.802093506E-2,4.889731750E0
3.080132762E1,9.986483002E0,8.283773804E-1,5.196443939E0
3.081132862E1,1.014605118E1,1.869761810E0,5.895340576E0
3.082133062E1,1.039348663E1,2.984942780E0,6.781348114E0
3.083133162E1,1.072819061E1,3.979624329E0,7.604636078E0
3.084133262E1,1.118339401E1,4.729265442E0,8.611442413E0
3.085133462E1,1.173784103E1,5.280269623E0,9.203311615E0
3.086133562E1,1.240365646E1,5.579048309E0,9.439221039E0
3.087133662E1,1.289792862E1,5.672454071E0,9.134305115E0
3.088133862E1,1.300465668E1,5.374124451E0,8.722661133E0
3.089133962E1,1.269105881E1,4.774172058E0,8.234376526E0
3.090134162E1,1.190145081E1,3.940256195E0,7.215894470E0
3.091134262E1,1.082279388E1,3.213966522E0,6.700366516E0
3.092134362E1,9.796677704E0,2.559976501E0,5.928870850E0
3.093134562E1,8.911717987E0,1.977388000E0,5.254523163E0
3.094134662E1,8.067174225E0,1.578766937E0,4.753065948E0
3.095134762E1,7.270530853E0,1.393302612E0,4.494852905E0
3.096134962E1,6.552174683E0,1.397942963E0,4.268972626E0
3.097135062E1,6.038892059E0,1.623523865E0,3.900289307E0
3.098135162E1,5.651946716E0,1.861379242E0,4.043391724E0
3.099135362E1,5.512885895E0,2.276765442E0,3.547472992E0
3.100135462E1,5.457800446E0,2.731519775E0,3.394042053E0
3.101135662E1,5.593717804E0,3.234174500E0,3.150498505E0
3.102135762E1,5.706732788E0,3.725901947E0,3.119363251E0
3.103135862E1,5.538033600E0,4.393663330E0,3.117566986E0
3.104136062E1,5.099745026E0,5.116210785E0,3.040776672E0
3.105136162E1,4.569846954E0,5.634133759E0,2.879711609E0
3.106136262E1,4.058659973E0,5.890251160E0,2.715353394E0
3.107136462E1,3.525917816E0,5.868396606E0,2.545756073E0
3.108136562E1,3.052602081E0,5.572462006E0,2.282752991E0
3.109136762E1,2.776576080E0,5.167554016E0,2.029779053E0
3.110136862E1,2.698737946E0,4.897964630E0,1.973196716E0
3.111136962E1,2.682122498E0,4.830005951E0,1.985770569E0
3.112137212E1,2.580783234E0,5.014123077E0,2.031575317E0
3.113137312E1,2.496658173E0,5.461093597E0,1.969454498E0
3.114137412E1,2.624642029E0,5.973029022E0,1.861528931E0
3.115137612E1,2.952160950E0,6.435118103E0,1.846260681E0
3.116137712E1,3.278182983E0,6.940317535E0,1.947899323E0
3.117137912E1,3.277584229E0,7.754474487E0,2.194586334E0
3.118138012E1,3.041824493E0,8.437653809E0,2.435285797E0
3.119138112E1,2.922223206E0,8.766220551E0,2.450254669E0
3.120138312E1,3.178190918E0,8.371042328E0,2.214494934E0
3.121138412E1,3.606749725E0,7.643255768E0,1.897154846E0
3.122138512E1,3.835773468E0,7.200177155E0,2.005529480E0
3.123138712E1,3.427572327E0,7.103328552E0,2.294728088E0
3.124138812E1,2.603386230E0,7.169191589E0,2.953059082E0
3.125138912E1,1.604663086E0,7.376360779E0,3.733685760E0
3.126139112E1,6.887178040E-1,7.631729736E0,3.794758759E0
3.127139212E1,-7.514373779E-2,7.791148224E0,3.253035278E0
3.128139412E1,-7.214996338E-1,7.642058258E0,2.685415649E0
3.129139512E1,-1.495540009E0,7.442972260E0,2.130669250E0
3.130139612E1,-2.409689026E0,7.376809845E0,1.855092316E0
3.131139812E1,-3.219355316E0,7.591313782E0,1.872456207E0
3.132139912E1,-3.954027557E0,7.856861572E0,1.875599670E0
3.133140012E1,-4.359983368E0,8.156987457E0,1.767374725E0
3.134140212E1,-4.199067993E0,8.585097198E0,1.656904449E0
3.135140312E1,-3.721860352E0,8.957373047E0,1.752405853E0
3.136140512E1,-3.226690063E0,9.261390839E0,1.863774261E0
3.137140612E1,-2.655627594E0,9.420360260E0,1.976938934E0
3.138140712E1,-1.951342163E0,9.325158234E0,2.113305359E0
3.139140912E1,-1.318158875E0,9.193881226E0,2.339485016E0
3.140141012E1,-8.261320496E-1,9.186097412E0,2.525847473E0
3.141141112E1,-5.162763977E-1,9.347761230E0,2.517165527E0
3.142141312E1,-2.868035889E-1,9.547745361E0,2.410437469E0
3.143141412E1,-6.765930176E-2,9.600884857E0,2.221679993E0
3.144141612E1,1.216969299E-1,9.483379211E0,2.037263489E0
3.145141712E1,2.430944824E-1,9.258097687E0,1.872755585E0
3.146141812E1,3.213816833E-1,9.032367096E0,1.755249939E0
3.147142012E1,3.812571716E-1,8.813821564E0,1.639390869E0
3.148142112E1,3.770658875E-1,8.678353271E0,1.456321564E0
3.149142212E1,4.456233215E-1,8.611292725E0,1.317709808E0
3.150142412E1,7.017407227E-1,8.682993622E0,1.279688873E0
3.151142512E1,1.026565247E0,8.859476624E0,1.461860046E0
3.152142712E1,1.335073700E0,9.056167603E0,1.697619781E0
3.153142812E1,1.568887482E0,9.161398773E0,1.928589478E0
3.154142912E1,1.718875580E0,9.162296906E0,2.093396759E0
3.155143112E1,1.789079590E0,9.093440094E0,2.075134735E0
3.156143212E1,1.745071106E0,8.977581024E0,2.052232361E0
3.157143312E1,1.632205811E0,8.898695068E0,2.029030609E0
3.158143512E1,1.493444366E0,8.798104248E0,1.915416870E0
3.159143612E1,1.405128021E0,8.634344788E0,1.765728149E0
3.160143812E1,1.407822418E0,8.399034119E0,1.651515656E0
3.161143912E1,1.472188568E0,8.092471619E0,1.653611298E0
3.162144012E1,1.600471802E0,7.821535034E0,1.731898499E0
3.163144212E1,1.702709198E0,7.662565613E0,1.749112701E0
3.164144312E1,1.711241455E0,7.586972809E0,1.684896240E0
3.165144412E1,1.688339081E0,7.600145416E0,1.642833710E0
3.166144612E1,1.716779938E0,7.633675690E0,1.592687988E0
3.167144712E1,1.761686554E0,7.577991486E0,1.533261566E0
3.168144912E1,1.889071655E0,7.333100739E0,1.408720551E0
3.169145012E1,2.135159912E0,6.807244263E0,1.247206421E0
3.170145112E1,2.438129883E0,6.145320740E0,1.140328674E0
3.171145312E1,2.667902069E0,5.464237061E0,1.150058441E0
3.172145412E1,2.867137756E0,4.900060272E0,1.174008636E0
3.173145512E1,3.058140564E0,4.490511932E0,1.155297546E0
3.174145712E1,3.245999908E0,4.225113831E0,1.205443268E0
3.175145812E1,3.469784546E0,3.927382965E0,1.123413849E0
3.176146012E1,3.730093231E0,3.553610229E0,9.578581238E-1
3.177146112E1,4.055965576E0,3.087030487E0,7.685018921E-1
3.178146212E1,4.324656830E0,2.642305298E0,6.718029785E-1
3.179146412E1,4.570595398E0,2.143692169E0,5.426216125E-1
3.180146512E1,4.667144623E0,1.790127411E0,7.235952759E-1
3.181146612E1,4.691693573E0,1.482816467E0,9.062155151E-1
3.182146812E1,5.030738525E0,1.009949799E0,9.906399536E-1
3.183146912E1,5.573809204E0,4.183799744E-1,1.063688049E0
3.184147112E1,6.054908752E0,-2.547702026E-1,1.519190826E0
3.185147212E1,6.731352081E0,-7.295828247E-1,1.969155121E0
3.186147312E1,7.591164093E0,-9.822573853E-1,2.256856842E0
3.187147512E1,8.521479492E0,-1.023721161E0,2.014361115E0
3.188147612E1,9.457183685E0,-9.711804199E-1,1.833686829E0
3.189147712E1,1.049512527E1,-1.018931122E0,1.817221069E0
3.190147912E1,1.142873383E1,-1.073268127E0,1.935924225E0
3.191148012E1,1.206730591E1,-1.242117004E0,2.789748688E0
3.192148212E1,1.256936188E1,-1.526675262E0,3.631598053E0
3.193148312E1,1.313234116E1,-2.030677185E0,4.553830261E0
3.194148412E1,1.396490982E1,-2.734513550E0,4.997208252E0
3.195148612E1,1.497815277E1,-3.355572052E0,5.140909424E0
3.196148712E1,1.568932388E1,-3.742517395E0,5.097649384E0
3.197148812E1,1.594693817E1,-3.519930267E0,5.512137451E0
3.198149012E1,1.586790253E1,-3.021616516E0,5.713169403E0
3.199149112E1,1.566552338E1,-2.529739380E0,5.906567230E0
3.200149312E1,1.605097183E1,-2.758912811E0,5.861959991E0
3.201149412E1,1.634091888E1,-3.042423248E0,5.705834656E0
3.202149512E1,1.622670639E1,-3.057092743E0,5.707181854E0
3.203149712E1,1.572195602E1,-2.933599548E0,6.081703033E0
3.204149812E1,1.492875549E1,-2.623145142E0,6.155649261E0
3.205149912E1,1.416025360E1,-2.447410583E0,5.864355011E0
3.206150112E1,1.357691666E1,-2.688708801E0,5.472919006E0
3.207150212E1,1.298759216E1,-3.084934845E0,5.164560242E0
3.208150412E1,1.240620117E1,-3.348536682E0,4.867278442E0
3.209150512E1,1.181298477E1,-3.470083923E0,4.615202637E0
3.210150612E1,1.122770187E1,-3.503763885E0,4.388124847E0
3.211150812E1,1.075363770E1,-3.593876495E0,3.976181488E0
3.212150942E1,1.050260971E1,-3.698808289E0,3.633094940E0
3.213151042E1,1.031055908E1,-3.775748291E0,3.546574860E0
3.214151242E1,1.007405090E1,-3.739074554E0,3.710034943E0
3.215151342E1,9.793085175E0,-3.467090149E0,4.006418610E0
3.216151542E1,9.586814117E0,-3.054548035E0,4.226161652E0
3.217151642E1,9.523046722E0,-2.732567596E0,4.383035431E0
3.218151742E1,9.526339874E0,-2.598895569E0,4.367168427E0
3.219151942E1,9.545200653E0,-2.624642029E0,4.215084686E0
3.220152042E1,9.500593414E0,-2.663261719E0,4.055366821E0
3.221152142E1,9.347611542E0,-2.711311798E0,3.953129425E0
3.222152342E1,9.144334259E0,-2.796933746E0,3.923640747E0
3.223152442E1,8.950936432E0,-2.862048340E0,3.926933899E0
3.224152642E1,8.799601135E0,-2.958747253E0,4.015399933E0
3.225152742E1,8.465495911E0,-3.044967957E0,4.048181763E0
3.226152842E1,8.026009827E0,-2.993774414E0,3.964356079E0
3.227153042E1,7.755222931E0,-3.021167450E0,3.899989929E0
3.228153142E1,7.591912537E0,-3.171604614E0,3.877686310E0
3.229153242E1,7.378755798E0,-3.302731934E0,3.731440430E0
3.230153442E1,7.319928131E0,-3.277733917E0,3.458408203E0
3.231153542E1,7.350764008E0,-3.089874573E0,3.217109985E0
3.232153742E1,7.358398132E0,-2.812800751E0,3.031346283E0
3.233153842E1,7.451504517E0,-2.601889343E0,2.932551727E0
3.234153942E1,7.670648804E0,-2.562072144E0,2.874023438E0
3.235154142E1,8.023315430E0,-2.659220123E0,2.799029388E0
3.236154242E1,8.395291901E0,-2.831960907E0,2.848127289E0
3.237154342E1,8.745563507E0,-2.985840912E0,3.117866364E0
3.238154542E1,9.025331726E0,-2.888992310E0,3.524869995E0
3.239154642E1,9.278305664E0,-2.851869507E0,4.011807404E0
3.240154842E1,9.518705750E0,-2.730621643E0,4.571792908E0
3.241154942E1,9.821376343E0,-2.691253510E0,5.035678253E0
3.242155042E1,1.025726990E1,-2.555785217E0,5.077591095E0
3.243155242E1,1.056832306E1,-2.661315765E0,5.141208801E0
3.244155342E1,1.048120422E1,-2.650837555E0,5.465584259E0
3.245155442E1,1.011207184E1,-2.445015564E0,5.788013763E0
3.246155642E1,9.779463501E0,-2.182611237E0,5.927823029E0
3.247155742E1,9.600435791E0,-1.989961853E0,6.046975250E0
3.248155942E1,9.546547852E0,-1.931283875E0,6.372398529E0
3.249156042E1,9.459578705E0,-2.177671509E0,6.897057495E0
3.250156142E1,9.306746521E0,-2.246079254E0,7.151678009E0
3.251156342E1,9.194479980E0,-2.459535370E0,6.366111603E0
3.252156442E1,9.052575073E0,-2.470911713E0,5.293591919E0
3.253156542E1,8.477620697E0,-2.311193848E0,5.014422455E0
3.254156742E1,7.173831940E0,-1.885628815E0,5.612877960E0
3.255156842E1,6.159241791E0,-1.490899658E0,6.153553619E0
3.256157042E1,5.969885559E0,-1.252445526E0,6.205944672E0
3.257157142E1,6.276747437E0,-1.020128632E0,6.122268677E0
3.258157242E1,6.710695038E0,-6.243516541E-1,6.181395721E0
3.259157442E1,6.901997223E0,-8.756790161E-2,6.233337708E0
3.260157542E1,6.600524139E0,4.394860840E-1,6.305188293E0
3.261157642E1,6.101911011E0,6.894662476E-1,6.159840546E0
3.262157842E1,5.705086212E0,5.150788879E-1,6.056854706E0
3.263157942E1,5.392835541E0,-2.739303589E-2,6.092330933E0
3.264158142E1,5.172942810E0,-6.472540283E-1,6.001469879E0
3.265158242E1,4.733456726E0,-1.046922913E0,5.814658356E0
3.266158342E1,4.038302307E0,-1.052611084E0,5.672304382E0
3.267158542E1,3.725602570E0,-8.425978088E-1,5.341492310E0
3.268158642E1,4.045337677E0,-7.330256653E-1,5.213358765E0
3.269158742E1,4.748575287E0,-7.646099854E-1,5.491779785E0
3.270158942E1,5.635480957E0,-8.071215820E-1,5.978866882E0
3.271159042E1,6.572532349E0,-7.827223206E-1,6.392905884E0
3.272159242E1,7.487280121E0,-7.695497131E-1,6.615493011E0
3.273159342E1,8.419541473E0,-7.984396362E-1,6.749763794E0
3.274159442E1,9.243577881E0,-8.241860962E-1,6.856042786E0
